run_id,driver_id,scenario_id,n_frames,first_timestamp_ms,last_timestamp_ms,frame_gap_count,timestamp_nonpositive_count,dt_min_s,dt_max_s,dt_median_s,dt_p95_s,step_max_m,step_p95_m,step_zero_count,step_gt_5m_count,step_gt_10m_count,speed_recon_mae_kmh,speed_recon_p95_abs_kmh,speed_recon_max_abs_kmh,accel_max_abs_mps2,accel_p95_abs_mps2,jerk_max_abs_mps3,jerk_p95_abs_mps3,yaw_rate_max_abs_deg_s,yaw_rate_p95_abs_deg_s,cross_track_max_m,arc_length_m,arc_backtrack_count,duplicate_position_sequence,duplicate_speed_sequence,stationary_frame_count,moving_frame_count,combined_rank_score
human_synthetic:D11:A1,D11,A1,245,1766197789852,1766197815289,0,0,0.101,0.119,0.104,0.109,0.7370906112126331,0.5829159701387631,34,0,0,0.6245444843289144,2.001841456631858,2.772915833112471,1.905676754142498,1.5552324136061928,9.650774987396957,3.853413800567921,5.923512710463906,2.5869533318021274,0.0,64.91876820396466,0,False,False,56,189,1286.0
human_synthetic:D11:A2,D11,A2,137,1766197815395,1766197830015,0,0,0.101,0.117,0.108,0.113,1.0032063589262221,0.9897365926244841,0,0,0,1.8797198938952884,3.4007596995910747,5.233958386061246,2.5395101755031444,1.693980839458047,14.895303394994748,3.6744756036146997,13.99468625119457,11.66927603414511,0.0,96.82289055902737,0,False,False,0,137,653.0
human_synthetic:D11:A3,D11,A3,419,1766197830125,1766197875939,0,0,0.101,0.12,0.109,0.116,0.9542004922635317,0.7087961400788454,0,0,0,1.2345026664384844,2.1544984985399234,4.805681745178205,3.8368687402485797,2.1092889199223386,20.550781838450067,4.0730646252915435,31.13841053001341,23.85105424854267,0.0,197.16820235225916,0,False,False,0,419,283.0
human_synthetic:D11:A4,D11,A4,304,1766197876047,1766197908289,0,0,0.101,0.119,0.106,0.112,0.8104936619363622,0.6812826446506692,0,0,0,1.1252559084365663,2.716023926265458,5.516754241837184,2.599343837505841,1.7905520444175207,29.63559406789985,4.288005780657644,23.353612759968968,19.648999011837393,0.0,134.66244340603635,0,False,False,1,303,442.0
human_synthetic:D11:A5,D11,A5,560,1766197908395,1766197970058,0,0,0.101,0.121,0.11,0.117,0.7739419017995209,0.5708772070908996,186,0,0,0.46932865486346415,1.817056177385231,3.8584867409013235,3.345458382298757,1.3589279340122264,15.160507225500945,2.902602010534766,14.016745819611854,2.6331660534419905,0.0,97.31082746467794,0,False,False,322,238,915.0
human_synthetic:D11:A6,D11,A6,131,1766197970168,1766197984179,0,0,0.102,0.116,0.108,0.113,0.7091531452788286,0.5968063733461493,0,0,0,0.9281620834827708,2.07897356848242,2.794185567845858,3.506308285112868,2.615710832829649,19.76671945252714,5.102855690505995,20.47451883663173,18.80414229649058,0.0,47.438273630888375,0,False,False,0,131,789.0
human_synthetic:D11:A7,D11,A7,246,1766197984288,1766198010440,0,0,0.102,0.121,0.105,0.117,0.8735587606807128,0.7244617770531208,0,0,0,0.7879515650443624,2.683233437789989,5.2463498338774315,2.393406399510935,1.678889734884875,9.847288562913159,3.798062567786373,12.83073372769325,10.26943453164406,0.0,94.46092826186356,0,False,False,0,246,827.0
human_synthetic:D11:B1,D11,B1,110,1766198010544,1766198022133,0,0,0.102,0.12,0.106,0.11059999999999999,1.0257780202284916,1.016818011860961,0,0,0,2.188087943612281,4.1332568549139745,4.777759677533691,0.7059323765712766,0.5411308109625423,2.7672704589679697,1.8180916717110247,7.113530358895085,6.123524400698699,0.0,90.71315864711114,0,False,False,0,110,933.0
human_synthetic:D11:B2,D11,B2,210,1766198022238,1766198044554,0,0,0.102,0.121,0.106,0.113,1.017151923328382,0.9470638877741218,0,0,0,1.5374796925064314,3.760603928961445,5.203300516894018,3.6262376118506743,2.2599899229872524,12.073277442028978,4.970450670154003,6.780086579431099,5.042671842884343,0.0,129.98583209991267,0,False,False,0,210,585.0
human_synthetic:D11:B3,D11,B3,182,1766198044667,1766198064230,0,0,0.102,0.118,0.107,0.115,0.5996609656676378,0.5778883711109575,0,0,0,1.026844570377608,2.3262378916624833,4.3052476614779955,3.7950895536658695,1.6434281192506435,17.935158407228872,4.290911505767509,4.475937536830571,3.4582626873618896,0.0,73.16693796522624,0,False,False,0,182,815.0
human_synthetic:D11:B4,D11,B4,293,1766198064337,1766198094900,0,0,0.102,0.112,0.105,0.107,0.9378867412148983,0.766449037094995,0,0,0,1.0254164323622443,2.46908345002968,4.396478561821713,2.1770563822286917,0.6758968957580122,7.009125074722921,1.9952158113580234,19.27739391057934,15.736267976258421,0.0,126.44246992103737,0,False,False,0,293,907.0
human_synthetic:D11:C1,D11,C1,313,1766198095004,1766198128058,0,0,0.102,0.113,0.106,0.109,0.9744259661595788,0.911404267222718,0,0,0,1.7008747666569894,3.7207224885228274,4.843432982609219,3.2868683327917863,1.5532675239736486,14.809676442932494,4.396744120934656,27.51345250376805,20.772440797514584,0.0,213.68942368604772,0,False,False,0,313,534.0
human_synthetic:D11:C2,D11,C2,253,1766198128174,1766198155134,0,0,0.102,0.122,0.107,0.113,0.8391831784149066,0.732886686299668,0,0,0,0.9655757696060668,2.9109537832344117,4.037885924753525,3.421583628544861,1.875340430986694,17.067798886755696,5.511655371233413,20.740118086753622,15.481841628598119,0.0,94.91796195306938,0,False,False,0,253,667.0
human_synthetic:D11:C3,D11,C3,373,1766198155246,1766198196267,0,0,0.102,0.125,0.11,0.118,0.5782364476926111,0.4362553448913512,87,0,0,0.36789536845586396,1.2249173466622638,2.505065662566148,3.244245349967503,1.8171021274789585,17.04621826092061,5.52200180368212,20.506782210695526,13.969505869302871,0.0,51.36185688193116,0,False,False,153,220,956.0
human_synthetic:D11:C4,D11,C4,318,1766198196373,1766198229666,0,0,0.102,0.11,0.105,0.10719999999999999,0.7602367897954186,0.6621771077630769,19,0,0,0.7654130585842959,2.5146011436240046,3.8881263226329885,2.88035315885816,1.2470275472958359,20.385103186717494,3.626094202812498,3.5967136871841436,2.6484959481002615,0.0,103.21871470738876,0,False,False,43,275,974.0
human_synthetic:D12:A1,D12,A1,245,1766197789852,1766197815289,0,0,0.101,0.119,0.104,0.109,0.7873322912862476,0.6036692015739887,34,0,0,0.6278414231154936,1.9825390804872698,2.947998627462564,1.834938873961211,1.5162442146972384,9.55400433420344,3.8025593873326478,6.334579602229768,2.5680355869256117,0.0,64.91655456690688,0,False,False,56,189,1217.0
human_synthetic:D12:A2,D12,A2,137,1766197815395,1766197830015,0,0,0.101,0.117,0.108,0.113,0.9880836406957824,0.9820246322583545,0,0,0,1.88584131773977,3.362973118851441,4.974429549785771,2.320278620144072,1.5035455669490252,13.973247251881508,3.6747312398432426,15.13959047577317,11.975315058140646,0.0,96.82271831074306,0,False,False,0,137,745.0
human_synthetic:D12:A3,D12,A3,419,1766197830125,1766197875939,0,0,0.101,0.12,0.109,0.116,0.9504800435786446,0.6653004025154056,0,0,0,1.235593980629172,2.187869175503358,4.7678451549572465,3.649771811287279,2.146183155856401,19.786754289249494,3.9812073260260563,33.60436345140387,25.250558778468335,0.0,197.16732413054052,0,False,False,0,419,339.0
human_synthetic:D12:A4,D12,A4,304,1766197876047,1766197908289,0,0,0.101,0.119,0.106,0.112,0.8523273635451604,0.6969920079286946,0,0,0,1.1284382615342123,2.773559923641969,5.8048273876655685,2.4038921636971824,1.7586907570217418,29.832127907203834,4.155355448320489,21.909504563122958,19.344428138674203,0.0,134.68584023109767,0,False,False,1,303,447.0
human_synthetic:D12:A5,D12,A5,560,1766197908395,1766197970058,0,0,0.101,0.121,0.11,0.117,0.8166610015343743,0.5769064206864918,186,0,0,0.46476706624756814,1.7827680552355962,4.027755652744119,3.616582301775836,1.3880139536010176,16.404379155172606,3.117528065819614,14.584381327283856,2.7497492084583315,0.0,97.31095750162993,0,False,False,322,238,734.0
human_synthetic:D12:A6,D12,A6,131,1766197970168,1766197984179,0,0,0.102,0.116,0.108,0.113,0.7317358838392926,0.614548820605537,0,0,0,0.9269818434666319,2.1468288372817983,2.8473917311013714,3.678340693502721,2.7390066295684745,20.623660608416287,5.330777391138194,22.466624308999148,18.880864905898953,0.0,47.43780490916683,0,False,False,0,131,646.0
human_synthetic:D12:A7,D12,A7,246,1766197984288,1766198010440,0,0,0.102,0.121,0.105,0.117,0.8660870389595084,0.7173592532823183,0,0,0,0.7876772943134359,2.5960966114872503,5.096062767698907,2.415554203743363,1.6206662373481813,10.286543391613913,3.9003277570986046,11.850175315025592,9.844423962096664,0.0,94.46124275495276,0,False,False,0,246,851.0
human_synthetic:D12:B1,D12,B1,110,1766198010544,1766198022133,0,0,0.102,0.12,0.106,0.11059999999999999,1.0196437202817181,1.0098261149761223,0,0,0,2.1849613624023205,4.094514949838407,4.749040492930593,0.6545334036394627,0.5229395646693112,2.8196987199171604,1.907772472687708,7.146787895228849,6.10277195454752,0.0,90.7131680196455,0,False,False,0,110,942.0
human_synthetic:D12:B2,D12,B2,210,1766198022238,1766198044554,0,0,0.102,0.121,0.106,0.113,0.9842829073041571,0.9514230657149495,0,0,0,1.5350556734882945,3.6113721205167377,5.3159835553676835,3.698376346956402,2.2784491828207454,11.544981556638149,4.892351285812877,6.91800006922644,5.015387213555475,0.0,129.985873392075,0,False,False,0,210,598.0
human_synthetic:D12:B3,D12,B3,182,1766198044667,1766198064230,0,0,0.102,0.118,0.107,0.115,0.6274696795993426,0.5841560027893964,0,0,0,1.023703796692733,2.3706167528399362,4.310577843711231,3.8447869855314725,1.6571245900848102,17.964736986099382,4.366782545945089,4.721925855848417,3.5787413428205763,0.0,73.16698304318436,0,False,False,0,182,784.0
human_synthetic:D12:B4,D12,B4,293,1766198064337,1766198094900,0,0,0.102,0.112,0.105,0.107,0.9161766494161252,0.7555259858977048,0,0,0,1.022193571217539,2.4938882172131223,4.322862807043599,2.1009579826278486,0.7009736009485092,6.703538708109118,1.9577866665028063,20.570272323298123,16.362705996087676,0.0,126.44356205199585,0,False,False,0,293,907.0
human_synthetic:D12:C1,D12,C1,313,1766198095004,1766198128058,0,0,0.102,0.113,0.106,0.109,1.0077876138319577,0.8975643718082812,0,0,0,1.6939475475070367,3.701581892248356,5.004900231138066,3.1339623718447225,1.5837635728480806,15.39320556536618,4.382475183493694,27.915806921609697,21.477262564915613,0.0,213.6904233550983,0,False,False,0,313,480.0
human_synthetic:D12:C2,D12,C2,253,1766198128174,1766198155134,0,0,0.102,0.122,0.107,0.113,0.8276067910508057,0.6982042099722489,0,0,0,0.9670601386562809,2.7627294786753622,4.016075112613024,3.2680338670019182,1.8134293036507978,16.93778841843355,5.7097928691069235,20.84981943291016,15.40324665326871,0.0,94.91785023417688,0,False,False,0,253,728.0
human_synthetic:D12:C3,D12,C3,373,1766198155246,1766198196267,0,0,0.102,0.125,0.11,0.118,0.5750434826549158,0.43525888025587517,87,0,0,0.36521216071196394,1.2328689099338017,2.486595530232295,3.199583497687937,1.8124107024011582,16.831201093379672,5.5176098991204,20.82109226446647,14.066805213592197,0.0,51.37144021576778,0,False,False,153,220,974.0
human_synthetic:D12:C4,D12,C4,318,1766198196373,1766198229666,0,0,0.102,0.11,0.105,0.10719999999999999,0.7527334920260857,0.6485065855790312,19,0,0,0.7659491748398105,2.49450680253007,3.838596827139206,2.9381775968534396,1.2119722776125261,21.149049291117095,3.7263195024583715,4.281656910260031,2.44124984829795,0.0,103.22739357760462,0,False,False,43,275,943.0
human_synthetic:D13:A1,D13,A1,245,1766197789852,1766197815289,0,0,0.101,0.119,0.104,0.109,0.7524720117166886,0.5920054393363662,34,0,0,0.6250085571687322,2.0636849931141694,2.8621301758363824,1.9584227802479115,1.5256635874456221,9.308991600286648,3.827081644023307,6.047122910292601,2.4970405431698373,0.0,64.9168241442124,0,False,False,56,189,1258.0
human_synthetic:D13:A2,D13,A2,137,1766197815395,1766197830015,0,0,0.101,0.117,0.108,0.113,0.9916875397357546,0.9747669870646876,0,0,0,1.8820570734887714,3.3701145870062454,5.130888122350278,2.5004281456263824,1.652769259916995,14.589708381751025,3.5777663103388107,14.68944922500395,12.009981987340725,0.0,96.82295885954687,0,False,False,0,137,681.0
human_synthetic:D13:A3,D13,A3,419,1766197830125,1766197875939,0,0,0.101,0.12,0.109,0.116,0.9731716342988955,0.6798228420718564,0,0,0,1.2336939534330464,2.1368075796009895,4.890216383502466,3.694420043539131,2.161907452707616,20.628327028123152,4.130820463897616,31.702123161087325,24.524456319674204,0.0,197.1701301666754,0,False,False,0,419,280.0
human_synthetic:D13:A4,D13,A4,304,1766197876047,1766197908289,0,0,0.101,0.119,0.106,0.112,0.7986419941442651,0.6766882764411429,0,0,0,1.1266767480615651,2.7529436411712234,5.424238858236674,2.5867429290823205,1.7785590047893238,30.286088718170674,4.273438355322539,23.364296048652342,19.147589744702355,0.0,134.66420939116824,0,False,False,1,303,457.0
human_synthetic:D13:A5,D13,A5,560,1766197908395,1766197970058,0,0,0.101,0.121,0.11,0.117,0.7951869224467459,0.5776114054643708,186,0,0,0.4685371250031895,1.783463722204228,3.9738831358509046,3.363108392580034,1.3526126735697952,15.21121563587861,2.925832665694984,14.432409480279189,2.4903790473564325,0.0,97.3118419043315,0,False,False,322,238,858.0
human_synthetic:D13:A6,D13,A6,131,1766197970168,1766197984179,0,0,0.102,0.116,0.108,0.113,0.7334760910637301,0.6148508585366996,0,0,0,0.9283688333664152,2.1977126188367997,2.833034750107011,3.8180084526968847,2.865470444191299,21.606676811710173,5.561663303617342,22.060279006116918,18.80006007337721,0.0,47.43732250747735,0,False,False,0,131,602.0
human_synthetic:D13:A7,D13,A7,246,1766197984288,1766198010440,0,0,0.102,0.121,0.105,0.117,0.8728771291879059,0.7246351633522897,0,0,0,0.7879657645667444,2.6662779411654216,5.223513858797503,2.397214738507686,1.660244349596164,9.873006542491451,3.857826071233371,12.514616325419022,9.794973310388114,0.0,94.46130556678582,0,False,False,0,246,835.0
human_synthetic:D13:B1,D13,B1,110,1766198010544,1766198022133,0,0,0.102,0.12,0.106,0.11059999999999999,1.0257353544475143,1.0137532039528439,0,0,0,2.18847679344955,4.127083048754465,4.758748323036546,0.6514206479646828,0.5980435731072276,2.8037559481752017,1.8649401289303322,6.959188982372612,6.135720218244752,0.0,90.7132338087622,0,False,False,0,110,950.0
human_synthetic:D13:B2,D13,B2,210,1766198022238,1766198044554,0,0,0.102,0.121,0.106,0.113,1.0182109125118355,0.9808908953504213,0,0,0,1.5288293270665057,3.739310757054626,5.472282442733885,3.416154223526389,2.27148016895406,11.999518481150421,4.77669671328264,7.157722435673685,4.9879984683237515,0.0,129.98583536007098,0,False,False,0,210,581.0
human_synthetic:D13:B3,D13,B3,182,1766198044667,1766198064230,0,0,0.102,0.118,0.107,0.115,0.6227440626233646,0.5914312024100533,0,0,0,1.0251266668017571,2.316672467703711,4.293774814024022,3.9340594415604366,1.709188939012162,18.464639607363107,4.3588679809957975,4.667668088582898,3.591119667921968,0.0,73.16696842313826,0,False,False,0,182,784.0
human_synthetic:D13:B4,D13,B4,293,1766198064337,1766198094900,0,0,0.102,0.112,0.105,0.107,0.9188601980062877,0.7498760825058646,0,0,0,1.0217059743874957,2.5995170441314746,4.307766378282565,2.1664565032184693,0.7032296505751984,6.738371627934329,1.9655620766190314,20.308331086888693,16.35440477121927,0.0,126.44446479243393,0,False,False,0,293,911.0
human_synthetic:D13:C1,D13,C1,313,1766198095004,1766198128058,0,0,0.102,0.113,0.106,0.109,1.0066689151323647,0.894850586151587,0,0,0,1.6962714139809663,3.7153697055850787,5.0005820011545765,3.127412509108461,1.6000116808202138,15.33127115418374,4.421541968778875,27.525105644463743,21.105198908752197,0.0,213.69360986414534,0,False,False,0,313,488.0
human_synthetic:D13:C2,D13,C2,253,1766198128174,1766198155134,0,0,0.102,0.122,0.107,0.113,0.7956521204814634,0.7208025696746017,0,0,0,0.9596203920346899,2.8211066887049308,4.231322665145498,3.2296785132358843,1.8309300760022154,16.158478460678612,5.6736651390415975,21.95022532403603,15.585840872945859,0.0,94.91795396769885,0,False,False,0,253,714.0
human_synthetic:D13:C3,D13,C3,373,1766198155246,1766198196267,0,0,0.102,0.125,0.11,0.118,0.5893157566904093,0.446156559790626,87,0,0,0.36328213895013345,1.2433657609863946,2.5465954112487648,3.2104742967085866,1.7534953152667552,16.749311565766032,5.484902601313191,22.59389040890175,14.949515250837674,0.0,51.36526783982666,0,False,False,153,220,906.0
human_synthetic:D13:C4,D13,C4,318,1766198196373,1766198229666,0,0,0.102,0.11,0.105,0.10719999999999999,0.7946617276101561,0.664272909635483,19,0,0,0.7616999017077872,2.520998298491906,4.041788981236145,2.827900086876441,1.2415351424388064,19.585889669373643,3.6077019281302416,4.2311132783146705,2.385402205539912,0.0,103.22254238051278,0,False,False,43,275,932.0
human_synthetic:D14:A1,D14,A1,245,1766197789852,1766197815289,0,0,0.101,0.119,0.104,0.109,0.7544034982693888,0.5900047374200721,34,0,0,0.6265765990854678,2.0256845822709675,2.8341978298779935,1.8683067201441785,1.4986196037679207,9.320673857643033,3.801267250894904,6.062644997103863,2.485668473647034,0.0,64.91615504035536,0,False,False,56,189,1267.0
human_synthetic:D14:A2,D14,A2,137,1766197815395,1766197830015,0,0,0.101,0.117,0.108,0.113,0.996880690365583,0.9898278319288811,0,0,0,1.8850094730328646,3.3556538517109553,4.950519587264758,2.2930813676937776,1.47195256226981,13.85140954749405,3.7551821574478783,14.999499682705606,11.876616730524074,0.0,96.82256240054417,0,False,False,0,137,747.0
human_synthetic:D14:A3,D14,A3,419,1766197830125,1766197875939,0,0,0.101,0.12,0.109,0.116,0.9530128988919208,0.6592819721519166,0,0,0,1.2366006543325623,2.2417867055961107,4.785918378365064,3.595012682904614,2.1224712960984387,19.69151535418266,3.9702740103864564,34.28778325247956,25.109801746571275,0.0,197.16808714283533,0,False,False,0,419,348.0
human_synthetic:D14:A4,D14,A4,304,1766197876047,1766197908289,0,0,0.101,0.119,0.106,0.112,0.8338145863430504,0.6954874911153935,0,0,0,1.126323446639913,2.8291275756492826,5.653212626704207,2.442675346738048,1.7450729711130462,31.26800648304948,3.977950878164966,21.766877001987183,18.631732465359896,0.0,134.66281160351934,0,False,False,1,303,455.0
human_synthetic:D14:A5,D14,A5,560,1766197908395,1766197970058,0,0,0.101,0.121,0.11,0.117,0.7823044162338808,0.569868109898709,186,0,0,0.4689774888456249,1.7821186795228603,4.846765784450731,3.362533316583148,1.3445560189168697,15.229524057317484,2.9061118403926813,14.17083113948499,2.6460081159653046,0.0,97.31109624988717,0,False,False,322,238,768.0
human_synthetic:D14:A6,D14,A6,131,1766197970168,1766197984179,0,0,0.102,0.116,0.108,0.113,0.7139637847001596,0.6015400690306878,0,0,0,0.9308641918745831,2.155340983013743,2.7788237381923437,3.768061689944727,2.864828259248031,21.761925764129344,5.624689570306627,20.17793982800149,18.623320515697834,0.0,47.4389099954967,0,False,False,0,131,690.0
human_synthetic:D14:A7,D14,A7,246,1766197984288,1766198010440,0,0,0.102,0.121,0.105,0.117,0.8691532303167535,0.7229387469893492,0,0,0,0.788726124452668,2.7149377801976105,5.303404260435048,2.337804774274205,1.6630162473154537,9.928746205375795,3.760913957106305,12.622770746603845,10.472077429986122,0.0,94.46106997129965,0,False,False,0,246,831.0
human_synthetic:D14:B1,D14,B1,110,1766198010544,1766198022133,0,0,0.102,0.12,0.106,0.11059999999999999,1.0041848994744194,0.9975726470488444,0,0,0,2.1879793644187795,4.0573570951000635,4.663562761824558,0.6359327289578741,0.5287478959355352,2.731975060905072,1.8022567206368416,7.097349901309153,6.128845024562953,0.0,90.71311195205148,0,False,False,0,110,984.0
human_synthetic:D14:B2,D14,B2,210,1766198022238,1766198044554,0,0,0.102,0.121,0.106,0.113,1.0200375347866562,0.9694946882780793,0,0,0,1.5319053913422926,3.7281674187306266,5.41660143792701,3.654535108861904,2.289762524532905,11.904695248873033,4.86524564360449,7.180762066614999,5.059995186668123,0.0,129.98586290251535,0,False,False,0,210,530.0
human_synthetic:D14:B3,D14,B3,182,1766198044667,1766198064230,0,0,0.102,0.118,0.107,0.115,0.6105145059132693,0.5925867614522315,0,0,0,1.0284407907901703,2.405629950601508,4.446157052034694,3.792790289364343,1.6055690388607073,17.38658257878674,4.3218258500649345,4.547536462454454,3.5576128579161077,0.0,73.16695550920998,0,False,False,0,182,810.0
human_synthetic:D14:B4,D14,B4,293,1766198064337,1766198094900,0,0,0.102,0.112,0.105,0.107,0.8850500923442278,0.7308741584510834,0,0,0,1.023088201987523,2.6259408851087946,4.189696620802664,2.224664832344939,0.661486430151553,6.995199709266257,1.964393922626393,19.94067569070013,16.124232604048267,0.0,126.44451285339396,0,False,False,0,293,941.0
human_synthetic:D14:C1,D14,C1,313,1766198095004,1766198128058,0,0,0.102,0.113,0.106,0.109,0.9834567865276546,0.8958712906816633,0,0,0,1.699911730699772,3.7685650467800538,4.884673869225352,3.1975809720950057,1.5807887104231202,14.990977379188012,4.439102623836509,27.120348537980338,20.637547724856503,0.0,213.69199990788775,0,False,False,0,313,546.0
human_synthetic:D14:C2,D14,C2,253,1766198128174,1766198155134,0,0,0.102,0.122,0.107,0.113,0.8486805424436814,0.718644657417102,0,0,0,0.9634655233951599,2.856540800489537,4.045936023264888,3.381855135208521,1.865503919978348,17.348017109686037,5.5649853021136595,20.8785400685656,15.43975197596786,0.0,94.9182443795664,0,False,False,0,253,645.0
human_synthetic:D14:C3,D14,C3,373,1766198155246,1766198196267,0,0,0.102,0.125,0.11,0.118,0.5840833031780088,0.4402510524746107,87,0,0,0.36429128191858623,1.23306198943011,2.531705235915478,3.2758416133290376,1.7977335767838527,17.166873672583236,5.530260392434065,20.6745067730311,14.285106342580766,0.0,51.36609994672236,0,False,False,153,220,918.0
human_synthetic:D14:C4,D14,C4,318,1766198196373,1766198229666,0,0,0.102,0.11,0.105,0.10719999999999999,0.7807587749957966,0.6721914539666985,19,0,0,0.7630383589261944,2.5369417140682784,3.980960994341494,2.771758628034074,1.267221212531736,19.2892471321863,3.683186567387157,4.0731718575434375,2.3052970394433534,0.0,103.2245009547766,0,False,False,43,275,970.0
human_synthetic:D15:A1,D15,A1,245,1766197789852,1766197815289,0,0,0.101,0.119,0.104,0.109,0.7322259854642199,0.5814593119470646,34,0,0,0.6233074903887369,2.0332478741448368,2.858304655467247,1.995814116201593,1.558819607658199,9.385394373687307,3.7711478359845865,5.884418909032622,2.6142621064257914,0.0,64.9164598285198,0,False,False,56,189,1276.0
human_synthetic:D15:A2,D15,A2,137,1766197815395,1766197830015,0,0,0.101,0.117,0.108,0.113,1.0054639495214426,0.987694742250713,0,0,0,1.875708131619238,3.3349157596089647,5.385572383572235,2.4976703091289703,1.6396886778843474,15.207378933150041,3.785400713079767,14.679333388820488,11.721402692478193,0.0,96.82275947864994,0,False,False,0,137,607.0
human_synthetic:D15:A3,D15,A3,419,1766197830125,1766197875939,0,0,0.101,0.12,0.109,0.116,0.9617681597348247,0.6645204608283126,0,0,0,1.2364460414020986,2.236053318379367,4.826625856331571,3.603531573374431,2.126776052589772,19.984481944822008,4.018280826229997,32.390598719007144,24.945078963300073,0.0,197.1700881085833,0,False,False,0,419,334.0
human_synthetic:D15:A4,D15,A4,304,1766197876047,1766197908289,0,0,0.101,0.119,0.106,0.112,0.8459815128363476,0.6968422002227133,0,0,0,1.1349627339890584,2.741097083351471,5.759824710291291,2.5329131671265706,1.8346117087248828,28.316010903487552,4.164224971015973,22.63447843756694,20.27713121942635,0.0,134.66253896697714,0,False,False,1,303,420.0
human_synthetic:D15:A5,D15,A5,560,1766197908395,1766197970058,0,0,0.101,0.121,0.11,0.117,0.8038070846933256,0.5847006869657959,186,0,0,0.45895539233716753,1.7679490920397316,4.004791069083499,3.4290953113538065,1.3619370169112321,15.51683137385483,2.9810246364634114,14.529800990776684,2.593020166816631,0.0,97.42080040145295,0,False,False,322,238,812.0
human_synthetic:D15:A6,D15,A6,131,1766197970168,1766197984179,0,0,0.102,0.116,0.108,0.113,0.6835248032423545,0.5846231967036927,0,0,0,0.9320729806391971,2.1257973210454173,2.734774015300566,3.5337433745872326,2.680273454096991,20.345878838370037,5.259339194584154,21.339809720877657,19.21198525820712,0.0,47.43712905082762,0,False,False,0,131,756.0
human_synthetic:D15:A7,D15,A7,246,1766197984288,1766198010440,0,0,0.102,0.121,0.105,0.117,0.836832587459596,0.6988710093367428,0,0,0,0.7905081046433604,2.6477007542182487,5.140484945110391,2.46362070132939,1.5809852342400847,10.609419761820234,3.7033151673834426,12.918415134789658,10.387960866068715,0.0,94.46115766284294,0,False,False,0,246,844.0
human_synthetic:D15:B1,D15,B1,110,1766198010544,1766198022133,0,0,0.102,0.12,0.106,0.11059999999999999,1.0364605669105211,1.0207927440952178,0,0,0,2.1850697576888862,4.116529714581127,4.842680220038808,0.7099258784447008,0.5023140894771765,2.703042485568266,1.869156490307769,7.1879459183193175,6.132364532780617,0.0,90.71324504677915,0,False,False,0,110,901.0
human_synthetic:D15:B2,D15,B2,210,1766198022238,1766198044554,0,0,0.102,0.121,0.106,0.113,0.9678835966683268,0.9402980919022725,0,0,0,1.538044094174195,3.5736532073654166,5.299890657745287,3.8193542197065233,2.2088289278790008,11.370306307525896,4.975746732024599,6.82651369142193,5.04129353889188,0.0,129.98583582431536,0,False,False,0,210,593.0
human_synthetic:D15:B3,D15,B3,182,1766198044667,1766198064230,0,0,0.102,0.118,0.107,0.115,0.6517006956523708,0.5810721541658995,0,0,0,1.0229002689599578,2.3177087571375523,4.166432653685698,3.6579049077376644,1.5713552899032248,17.015218912123785,4.341991127960293,4.7953027531541315,3.7313452809478855,0.0,73.16695756140359,0,False,False,0,182,869.0
human_synthetic:D15:B4,D15,B4,293,1766198064337,1766198094900,0,0,0.102,0.112,0.105,0.107,0.8937618291997106,0.7370680883955326,0,0,0,1.0262626094600797,2.6301267901434837,4.215036548354799,2.3224573731232465,0.647585500796545,7.3681606615943895,1.8951276884824726,19.09384064383332,15.47536713306908,0.0,126.44600167219433,0,False,False,0,293,923.0
human_synthetic:D15:C1,D15,C1,313,1766198095004,1766198128058,0,0,0.102,0.113,0.106,0.109,1.0293477012762546,0.8786790645706593,0,0,0,1.6950801277465324,3.703089740242075,5.096764034997744,3.1083178948571657,1.6061717711434582,15.925367084618427,4.437020889179951,26.989520760416234,21.352799660446305,0.0,213.68906271663653,0,False,False,0,313,437.0
human_synthetic:D15:C2,D15,C2,253,1766198128174,1766198155134,0,0,0.102,0.122,0.107,0.113,0.804115143291212,0.7033433797241979,0,0,0,0.9640342838454966,2.7742851425565562,4.1057150471678785,3.2209875813832207,1.7966623844751728,16.386378373413745,5.607922689280764,21.386662616406557,16.111724956680252,0.0,94.918045712045,0,False,False,0,253,747.0
human_synthetic:D15:C3,D15,C3,373,1766198155246,1766198196267,0,0,0.102,0.125,0.11,0.118,0.5762991459052579,0.43513468663403193,87,0,0,0.36354444797452984,1.249468036333545,2.49965044913559,3.243199984870819,1.7961505517794918,17.05063052613393,5.577713819371733,21.46869517587444,13.351770452376035,0.0,51.35738250392548,0,False,False,153,220,929.0
human_synthetic:D15:C4,D15,C4,318,1766198196373,1766198229666,0,0,0.102,0.11,0.105,0.10719999999999999,0.761208222504555,0.6500383664396638,19,0,0,0.7636892338634815,2.4776063549377954,3.870922510227903,2.8908977154907856,1.1974039717491467,20.81072690891979,3.835467664441726,4.101291810177197,2.462818374420648,0.0,103.21935614536216,0,False,False,43,275,950.0
human_synthetic:D16:A1,D16,A1,245,1766197789852,1766197815289,0,0,0.101,0.119,0.104,0.109,0.7506895600292842,0.5959622137519193,34,0,0,0.625903984447468,2.033609314413134,2.8396879079064092,1.9447957942998302,1.490628392687113,9.016621750103889,3.753663294548544,6.0327985169671265,2.50285836102868,0.0,64.91634328181038,0,False,False,56,189,1272.0
