anomaly_type,run_id,driver_id,scenario_id,n_frames,step_max_m,accel_max_abs_mps2,jerk_max_abs_mps3,yaw_rate_max_abs_deg_s,speed_recon_max_abs_kmh,cross_track_max_m
jerk_gt_10mps3,human_synthetic:D06:A6,D06,A6,131,0.74425751422857,3.7293366321500896,21.011370571228028,23.11979020837535,2.880498520359602,0.0
jerk_gt_10mps3,human_synthetic:D06:A7,D06,A7,246,0.8616225285623926,2.500599638166414,10.920221609346195,11.758487063220207,5.078661304246658,0.0
jerk_gt_10mps3,human_synthetic:D06:B2,D06,B2,210,1.016476039499843,3.4592492583193617,12.036277123891987,7.157581890285363,5.476903781976464,0.0
jerk_gt_10mps3,human_synthetic:D06:B3,D06,B3,182,0.638664465484013,3.733212431240108,17.345502319548768,4.729994851493249,4.233318396386466,0.0
jerk_gt_10mps3,human_synthetic:D06:C1,D06,C1,313,0.9811113442806061,3.36004139476728,14.791291043188926,28.066451759687855,4.883595452149752,0.0
jerk_gt_10mps3,human_synthetic:D06:C2,D06,C2,253,0.8317551216451221,3.345878168077672,16.975626754507864,21.462869281923904,4.152148439140936,0.0
jerk_gt_10mps3,human_synthetic:D06:C3,D06,C3,373,0.5845949808273787,3.2755138761958076,17.147271647663167,20.525091943033903,2.5348707225919007,0.0
jerk_gt_10mps3,human_synthetic:D06:C4,D06,C4,318,0.793560765190682,2.818375857771261,19.672419228121033,3.9165324033128,4.029299139965524,0.0
jerk_gt_10mps3,human_synthetic:D07:A2,D07,A2,137,1.0324298505866865,2.5169405939362717,14.622009308026072,14.50277637409251,5.173750671152355,0.0
jerk_gt_10mps3,human_synthetic:D07:A3,D07,A3,419,0.9817147769298632,3.5078839563708786,20.52156400672668,33.3745573638419,4.91945880701136,0.0
jerk_gt_10mps3,human_synthetic:D07:A4,D07,A4,304,0.8366698201768779,2.52285337892291,29.35379025933736,22.795751544196854,5.696062511445366,0.0
jerk_gt_10mps3,human_synthetic:D07:A5,D07,A5,560,0.7792386281857995,3.3927407411496118,15.38053245895873,14.069811423393963,4.741799842087172,0.0
jerk_gt_10mps3,human_synthetic:D07:A6,D07,A6,131,0.6884330779429162,3.5288561845469926,20.335067557978935,21.025519561160532,2.7507017425177267,0.0
jerk_gt_10mps3,human_synthetic:D07:B2,D07,B2,210,0.9998774309321489,3.6868824819274697,11.252624281621591,7.0848929036268755,5.484411243013689,0.0
jerk_gt_10mps3,human_synthetic:D07:B3,D07,B3,182,0.6531425665006811,3.6697862410805353,17.14436475937652,4.7936710086713035,4.184719263267194,0.0
jerk_gt_10mps3,human_synthetic:D07:C1,D07,C1,313,1.000911237551208,3.3770296079092135,15.21820926577915,28.309438900389818,4.974508456877764,0.0
jerk_gt_10mps3,human_synthetic:D07:C2,D07,C2,253,0.8351199234002796,3.4194027412562065,16.96420070340626,20.977398405244358,4.084855813622079,0.0
jerk_gt_10mps3,human_synthetic:D07:C3,D07,C3,373,0.5811242970953152,3.213730663003018,16.836200796376552,20.487221175386335,2.515279024395671,0.0
jerk_gt_10mps3,human_synthetic:D07:C4,D07,C4,318,0.7931271214213894,2.8552850014982996,19.580404185114094,4.026761174614262,4.026704997867352,0.0
jerk_gt_10mps3,human_synthetic:D08:A2,D08,A2,137,1.017833466720012,2.5932915049258147,15.154292812224709,15.477571877755892,5.330073116155372,0.0
jerk_gt_10mps3,human_synthetic:D08:A3,D08,A3,419,0.951057423559227,3.685021815597568,19.992674778646425,32.58595632165895,4.766824852732817,0.0
jerk_gt_10mps3,human_synthetic:D08:A4,D08,A4,304,0.8531852427034122,2.4265055995953735,29.4160354821355,21.97038067240404,5.812558370825332,0.0
jerk_gt_10mps3,human_synthetic:D08:A5,D08,A5,560,0.832149061072988,3.672947011857927,16.652536733153443,14.824125883740628,4.099882847731035,0.0
jerk_gt_10mps3,human_synthetic:D08:A6,D08,A6,131,0.7006047187568514,3.5907228367689386,20.394101203336398,20.738575256384756,2.7137309431417727,0.0
jerk_gt_10mps3,human_synthetic:D08:A7,D08,A7,246,0.8677155001953731,2.5168780966112707,10.882862998058632,11.778965564850674,5.186137442224048,0.0
jerk_gt_10mps3,human_synthetic:D08:B2,D08,B2,210,1.0117042296419703,3.580820675299068,11.340619494915712,7.169198896161518,5.545778462746526,0.0
jerk_gt_10mps3,human_synthetic:D08:B3,D08,B3,182,0.5948573869811675,3.7888906639768134,17.707463150950222,4.430814823048989,4.388593987390745,0.0
jerk_gt_10mps3,human_synthetic:D08:C1,D08,C1,313,1.025732207026008,3.377046587303113,15.645826301784611,28.656979984440845,5.094651100722178,0.0
jerk_gt_10mps3,human_synthetic:D08:C2,D08,C2,253,0.8238420938028481,3.3748007373413436,16.718650156937816,21.213431387341057,4.149055228412248,0.0
jerk_gt_10mps3,human_synthetic:D08:C3,D08,C3,373,0.590271220025304,3.216418157691143,16.76808598590777,22.483594442529892,2.5513225991446973,0.0
jerk_gt_10mps3,human_synthetic:D08:C4,D08,C4,318,0.7797961727610874,2.9097388772879533,20.88719332859125,4.0211995482293945,3.9643240753241358,0.0
jerk_gt_10mps3,human_synthetic:D09:A2,D09,A2,137,0.9890462485571541,2.522433693237604,14.921997164796009,16.08563829100758,5.2517095806606555,0.0
jerk_gt_10mps3,human_synthetic:D09:A3,D09,A3,419,0.9816901263693748,3.7312835824777824,21.0272144615119,31.655077560961963,4.94424572695036,0.0
jerk_gt_10mps3,human_synthetic:D09:A4,D09,A4,304,0.8545184642192866,2.415540465716885,29.060246380841015,21.895250901907733,5.799394420020608,0.0
jerk_gt_10mps3,human_synthetic:D09:A5,D09,A5,560,0.7925099380051684,3.451559646070056,15.642064985271128,14.264363969501813,3.931560485604784,0.0
jerk_gt_10mps3,human_synthetic:D09:A6,D09,A6,131,0.7131451775112274,3.5680022356115186,20.09549608261256,20.97679134955678,2.812104825618217,0.0
jerk_gt_10mps3,human_synthetic:D09:A7,D09,A7,246,0.8577334952744456,2.4142550490195784,10.589318901842242,12.953838535072506,5.307008111369761,0.0
jerk_gt_10mps3,human_synthetic:D09:B2,D09,B2,210,1.0017294674722645,3.450892939176437,11.672097447180672,7.056794220038466,5.506632233345748,0.0
jerk_gt_10mps3,human_synthetic:D09:B3,D09,B3,182,0.6179336441066944,3.737933270792611,17.782795091959866,4.681001478070947,4.223203653312952,0.0
jerk_gt_10mps3,human_synthetic:D09:C1,D09,C1,313,0.9988456255866762,3.4231599582985504,15.084192043690877,28.624298280295992,4.970729420851676,0.0
jerk_gt_10mps3,human_synthetic:D09:C2,D09,C2,253,0.8589279205105621,3.440171837204926,17.56112583644706,18.919773053187217,3.844555601295335,0.0
jerk_gt_10mps3,human_synthetic:D09:C3,D09,C3,373,0.5891226084916602,3.2412806142346056,16.938821464163333,22.639882913410837,2.548595202739012,0.0
jerk_gt_10mps3,human_synthetic:D09:C4,D09,C4,318,0.7672476238787944,2.8795747267392846,20.383647732767486,3.719702497050183,3.89662167890382,0.0
jerk_gt_10mps3,human_synthetic:D10:A2,D10,A2,137,0.9814245505468256,2.272687531147008,13.753530463981914,15.336670077543458,4.922279575799433,0.0
jerk_gt_10mps3,human_synthetic:D10:A3,D10,A3,419,0.9239835522556258,3.738731389358215,19.636932412973195,32.09839523738482,4.63731356503629,0.0
jerk_gt_10mps3,human_synthetic:D10:A4,D10,A4,304,0.8122543068936452,2.5762070050230244,30.59665522151338,23.458016312237216,5.538257523467603,0.0
jerk_gt_10mps3,human_synthetic:D10:A5,D10,A5,560,0.8149672561734587,3.5046574161065527,15.8664279491091,14.677864725238503,4.05019485469402,0.0
jerk_gt_10mps3,human_synthetic:D10:A6,D10,A6,131,0.6988902411027158,3.6003583765267204,20.544335302936958,21.21001877309435,2.77725229816647,0.0
jerk_gt_10mps3,human_synthetic:D10:B2,D10,B2,210,1.0053936368210972,3.6310973569837754,11.836445961704593,7.117693540356012,5.437738083016789,0.0
jerk_gt_10mps3,human_synthetic:D10:B3,D10,B3,182,0.6274841651861524,3.7267371406245817,17.24861127271279,4.5904454971799575,4.28144317076482,0.0
jerk_gt_10mps3,human_synthetic:D10:C1,D10,C1,313,0.9682337482571929,3.2896620467296147,14.784538870812684,27.020117111913716,4.807960786115945,0.0
jerk_gt_10mps3,human_synthetic:D10:C2,D10,C2,253,0.8599020224925767,3.42237474868979,17.612086760066756,20.996415907324682,4.034895226920135,0.0
jerk_gt_10mps3,human_synthetic:D10:C3,D10,C3,373,0.5757273932751805,3.3659631813248776,17.743796051699512,17.303912003919343,2.814492066207469,0.0
jerk_gt_10mps3,human_synthetic:D10:C4,D10,C4,318,0.7588453121720931,2.9335517768360058,19.285967984997033,4.395394723208149,3.8730440283030596,0.0
jerk_gt_10mps3,human_synthetic:D11:A2,D11,A2,137,1.0032063589262221,2.5395101755031444,14.895303394994748,13.99468625119457,5.233958386061246,0.0
jerk_gt_10mps3,human_synthetic:D11:A3,D11,A3,419,0.9542004922635317,3.8368687402485797,20.550781838450067,31.13841053001341,4.805681745178205,0.0
jerk_gt_10mps3,human_synthetic:D11:A4,D11,A4,304,0.8104936619363622,2.599343837505841,29.63559406789985,23.353612759968968,5.516754241837184,0.0
jerk_gt_10mps3,human_synthetic:D11:A5,D11,A5,560,0.7739419017995209,3.345458382298757,15.160507225500945,14.016745819611854,3.8584867409013235,0.0
jerk_gt_10mps3,human_synthetic:D11:A6,D11,A6,131,0.7091531452788286,3.506308285112868,19.76671945252714,20.47451883663173,2.794185567845858,0.0
jerk_gt_10mps3,human_synthetic:D11:B2,D11,B2,210,1.017151923328382,3.6262376118506743,12.073277442028978,6.780086579431099,5.203300516894018,0.0
jerk_gt_10mps3,human_synthetic:D11:B3,D11,B3,182,0.5996609656676378,3.7950895536658695,17.935158407228872,4.475937536830571,4.3052476614779955,0.0
jerk_gt_10mps3,human_synthetic:D11:C1,D11,C1,313,0.9744259661595788,3.2868683327917863,14.809676442932494,27.51345250376805,4.843432982609219,0.0
jerk_gt_10mps3,human_synthetic:D11:C2,D11,C2,253,0.8391831784149066,3.421583628544861,17.067798886755696,20.740118086753622,4.037885924753525,0.0
jerk_gt_10mps3,human_synthetic:D11:C3,D11,C3,373,0.5782364476926111,3.244245349967503,17.04621826092061,20.506782210695526,2.505065662566148,0.0
jerk_gt_10mps3,human_synthetic:D11:C4,D11,C4,318,0.7602367897954186,2.88035315885816,20.385103186717494,3.5967136871841436,3.8881263226329885,0.0
jerk_gt_10mps3,human_synthetic:D12:A2,D12,A2,137,0.9880836406957824,2.320278620144072,13.973247251881508,15.13959047577317,4.974429549785771,0.0
jerk_gt_10mps3,human_synthetic:D12:A3,D12,A3,419,0.9504800435786446,3.649771811287279,19.786754289249494,33.60436345140387,4.7678451549572465,0.0
jerk_gt_10mps3,human_synthetic:D12:A4,D12,A4,304,0.8523273635451604,2.4038921636971824,29.832127907203834,21.909504563122958,5.8048273876655685,0.0
jerk_gt_10mps3,human_synthetic:D12:A5,D12,A5,560,0.8166610015343743,3.616582301775836,16.404379155172606,14.584381327283856,4.027755652744119,0.0
jerk_gt_10mps3,human_synthetic:D12:A6,D12,A6,131,0.7317358838392926,3.678340693502721,20.623660608416287,22.466624308999148,2.8473917311013714,0.0
jerk_gt_10mps3,human_synthetic:D12:A7,D12,A7,246,0.8660870389595084,2.415554203743363,10.286543391613913,11.850175315025592,5.096062767698907,0.0
jerk_gt_10mps3,human_synthetic:D12:B2,D12,B2,210,0.9842829073041571,3.698376346956402,11.544981556638149,6.91800006922644,5.3159835553676835,0.0
jerk_gt_10mps3,human_synthetic:D12:B3,D12,B3,182,0.6274696795993426,3.8447869855314725,17.964736986099382,4.721925855848417,4.310577843711231,0.0
jerk_gt_10mps3,human_synthetic:D12:C1,D12,C1,313,1.0077876138319577,3.1339623718447225,15.39320556536618,27.915806921609697,5.004900231138066,0.0
jerk_gt_10mps3,human_synthetic:D12:C2,D12,C2,253,0.8276067910508057,3.2680338670019182,16.93778841843355,20.84981943291016,4.016075112613024,0.0
jerk_gt_10mps3,human_synthetic:D12:C3,D12,C3,373,0.5750434826549158,3.199583497687937,16.831201093379672,20.82109226446647,2.486595530232295,0.0
jerk_gt_10mps3,human_synthetic:D12:C4,D12,C4,318,0.7527334920260857,2.9381775968534396,21.149049291117095,4.281656910260031,3.838596827139206,0.0
jerk_gt_10mps3,human_synthetic:D13:A2,D13,A2,137,0.9916875397357546,2.5004281456263824,14.589708381751025,14.68944922500395,5.130888122350278,0.0
jerk_gt_10mps3,human_synthetic:D13:A3,D13,A3,419,0.9731716342988955,3.694420043539131,20.628327028123152,31.702123161087325,4.890216383502466,0.0
jerk_gt_10mps3,human_synthetic:D13:A4,D13,A4,304,0.7986419941442651,2.5867429290823205,30.286088718170674,23.364296048652342,5.424238858236674,0.0
jerk_gt_10mps3,human_synthetic:D13:A5,D13,A5,560,0.7951869224467459,3.363108392580034,15.21121563587861,14.432409480279189,3.9738831358509046,0.0
jerk_gt_10mps3,human_synthetic:D13:A6,D13,A6,131,0.7334760910637301,3.8180084526968847,21.606676811710173,22.060279006116918,2.833034750107011,0.0
jerk_gt_10mps3,human_synthetic:D13:B2,D13,B2,210,1.0182109125118355,3.416154223526389,11.999518481150421,7.157722435673685,5.472282442733885,0.0
jerk_gt_10mps3,human_synthetic:D13:B3,D13,B3,182,0.6227440626233646,3.9340594415604366,18.464639607363107,4.667668088582898,4.293774814024022,0.0
jerk_gt_10mps3,human_synthetic:D13:C1,D13,C1,313,1.0066689151323647,3.127412509108461,15.33127115418374,27.525105644463743,5.0005820011545765,0.0
jerk_gt_10mps3,human_synthetic:D13:C2,D13,C2,253,0.7956521204814634,3.2296785132358843,16.158478460678612,21.95022532403603,4.231322665145498,0.0
jerk_gt_10mps3,human_synthetic:D13:C3,D13,C3,373,0.5893157566904093,3.2104742967085866,16.749311565766032,22.59389040890175,2.5465954112487648,0.0
jerk_gt_10mps3,human_synthetic:D13:C4,D13,C4,318,0.7946617276101561,2.827900086876441,19.585889669373643,4.2311132783146705,4.041788981236145,0.0
jerk_gt_10mps3,human_synthetic:D14:A2,D14,A2,137,0.996880690365583,2.2930813676937776,13.85140954749405,14.999499682705606,4.950519587264758,0.0
jerk_gt_10mps3,human_synthetic:D14:A3,D14,A3,419,0.9530128988919208,3.595012682904614,19.69151535418266,34.28778325247956,4.785918378365064,0.0
jerk_gt_10mps3,human_synthetic:D14:A4,D14,A4,304,0.8338145863430504,2.442675346738048,31.26800648304948,21.766877001987183,5.653212626704207,0.0
jerk_gt_10mps3,human_synthetic:D14:A5,D14,A5,560,0.7823044162338808,3.362533316583148,15.229524057317484,14.17083113948499,4.846765784450731,0.0
jerk_gt_10mps3,human_synthetic:D14:A6,D14,A6,131,0.7139637847001596,3.768061689944727,21.761925764129344,20.17793982800149,2.7788237381923437,0.0
jerk_gt_10mps3,human_synthetic:D14:B2,D14,B2,210,1.0200375347866562,3.654535108861904,11.904695248873033,7.180762066614999,5.41660143792701,0.0
jerk_gt_10mps3,human_synthetic:D14:B3,D14,B3,182,0.6105145059132693,3.792790289364343,17.38658257878674,4.547536462454454,4.446157052034694,0.0
jerk_gt_10mps3,human_synthetic:D14:C1,D14,C1,313,0.9834567865276546,3.1975809720950057,14.990977379188012,27.120348537980338,4.884673869225352,0.0
jerk_gt_10mps3,human_synthetic:D14:C2,D14,C2,253,0.8486805424436814,3.381855135208521,17.348017109686037,20.8785400685656,4.045936023264888,0.0
jerk_gt_10mps3,human_synthetic:D14:C3,D14,C3,373,0.5840833031780088,3.2758416133290376,17.166873672583236,20.6745067730311,2.531705235915478,0.0
jerk_gt_10mps3,human_synthetic:D14:C4,D14,C4,318,0.7807587749957966,2.771758628034074,19.2892471321863,4.0731718575434375,3.980960994341494,0.0
jerk_gt_10mps3,human_synthetic:D15:A2,D15,A2,137,1.0054639495214426,2.4976703091289703,15.207378933150041,14.679333388820488,5.385572383572235,0.0
jerk_gt_10mps3,human_synthetic:D15:A3,D15,A3,419,0.9617681597348247,3.603531573374431,19.984481944822008,32.390598719007144,4.826625856331571,0.0
jerk_gt_10mps3,human_synthetic:D15:A4,D15,A4,304,0.8459815128363476,2.5329131671265706,28.316010903487552,22.63447843756694,5.759824710291291,0.0
jerk_gt_10mps3,human_synthetic:D15:A5,D15,A5,560,0.8038070846933256,3.4290953113538065,15.51683137385483,14.529800990776684,4.004791069083499,0.0
jerk_gt_10mps3,human_synthetic:D15:A6,D15,A6,131,0.6835248032423545,3.5337433745872326,20.345878838370037,21.339809720877657,2.734774015300566,0.0
jerk_gt_10mps3,human_synthetic:D15:A7,D15,A7,246,0.836832587459596,2.46362070132939,10.609419761820234,12.918415134789658,5.140484945110391,0.0
jerk_gt_10mps3,human_synthetic:D15:B2,D15,B2,210,0.9678835966683268,3.8193542197065233,11.370306307525896,6.82651369142193,5.299890657745287,0.0
jerk_gt_10mps3,human_synthetic:D15:B3,D15,B3,182,0.6517006956523708,3.6579049077376644,17.015218912123785,4.7953027531541315,4.166432653685698,0.0
jerk_gt_10mps3,human_synthetic:D15:C1,D15,C1,313,1.0293477012762546,3.1083178948571657,15.925367084618427,26.989520760416234,5.096764034997744,0.0
jerk_gt_10mps3,human_synthetic:D15:C2,D15,C2,253,0.804115143291212,3.2209875813832207,16.386378373413745,21.386662616406557,4.1057150471678785,0.0
jerk_gt_10mps3,human_synthetic:D15:C3,D15,C3,373,0.5762991459052579,3.243199984870819,17.05063052613393,21.46869517587444,2.49965044913559,0.0
jerk_gt_10mps3,human_synthetic:D15:C4,D15,C4,318,0.761208222504555,2.8908977154907856,20.81072690891979,4.101291810177197,3.870922510227903,0.0
jerk_gt_10mps3,human_synthetic:D16:A2,D16,A2,137,0.979000183375771,2.353469752725337,14.040742468891482,15.930061053413716,4.994143981297796,0.0
jerk_gt_10mps3,human_synthetic:D16:A3,D16,A3,419,0.9668592283322199,3.5015712063615876,20.269586167047915,33.837364812099594,4.8448490102453015,0.0
jerk_gt_10mps3,human_synthetic:D16:A4,D16,A4,304,0.8289096049042249,2.4700817830453996,31.177337496794326,22.282309651624182,5.643803945795543,0.0
jerk_gt_10mps3,human_synthetic:D16:A5,D16,A5,560,0.793922664258503,3.4401050568674214,15.588692985271386,14.332152967806252,3.948450518088517,0.0
jerk_gt_10mps3,human_synthetic:D16:A6,D16,A6,131,0.7152687677253977,3.537523253271305,20.035757847715356,21.204546702886123,2.8356070539897793,0.0
jerk_gt_10mps3,human_synthetic:D16:B2,D16,B2,210,1.006139827988452,3.493880617205129,11.397735286770367,6.994422389716636,5.51389824466828,0.0
jerk_gt_10mps3,human_synthetic:D16:B3,D16,B3,182,0.6415345136294969,3.71789836431115,17.41493916628343,4.759361827021602,4.220233210241977,0.0
jerk_gt_10mps3,human_synthetic:D16:C1,D16,C1,313,0.9778474536644953,3.3056085310333034,14.637489248383103,28.31726315199719,4.874459834609787,0.0
jerk_gt_10mps3,human_synthetic:D16:C2,D16,C2,253,0.8205354434046531,3.2656349329663747,16.792680868030615,21.76770200711513,4.128094127597121,0.0
jerk_gt_10mps3,human_synthetic:D16:C3,D16,C3,373,0.5910600370029864,3.181832338783972,16.573675696992215,22.742901582791802,2.5499735691332894,0.0
jerk_gt_10mps3,human_synthetic:D16:C4,D16,C4,318,0.7384438947010483,2.9799363180635665,20.274877964552534,4.135285685159682,3.7642908582179047,0.0
jerk_gt_10mps3,human_synthetic:D17:A2,D17,A2,137,0.9836403222291067,2.357704893085042,14.223090012288766,14.604154541515998,5.055981405674579,0.0
jerk_gt_10mps3,human_synthetic:D17:A3,D17,A3,419,0.9557949947298761,3.8129659717055344,20.629922843148275,30.998430641404255,4.818973189317113,0.0
jerk_gt_10mps3,human_synthetic:D17:A4,D17,A4,304,0.85685198857646,2.488642074415349,28.2193362514595,22.220618620628034,5.828234806041781,0.0
jerk_gt_10mps3,human_synthetic:D17:A5,D17,A5,560,0.8005716733265436,3.5498137007244392,16.106916863142985,14.336105675536214,3.9542824654968918,0.0
jerk_gt_10mps3,human_synthetic:D17:A6,D17,A6,131,0.726514798763136,3.7202458430277217,21.26523637089916,23.52253829227714,2.858346788894057,0.0
jerk_gt_10mps3,human_synthetic:D17:A7,D17,A7,246,0.8501097290924536,2.429041313650556,10.666028460233273,12.510407521303284,5.068127635800053,0.0
jerk_gt_10mps3,human_synthetic:D17:B2,D17,B2,210,1.0261697947945274,3.5284119291645184,11.703705995523622,7.2338213618138525,5.517115690850844,0.0
jerk_gt_10mps3,human_synthetic:D17:B3,D17,B3,182,0.6386534458418822,3.846388178473672,18.12695659680214,4.75396618932329,4.202113571136039,0.0
jerk_gt_10mps3,human_synthetic:D17:C1,D17,C1,313,1.0351686626247576,3.2067327379504693,15.708174299019971,28.371141654627376,5.1452568690538705,0.0
jerk_gt_10mps3,human_synthetic:D17:C2,D17,C2,253,0.8538017555649656,3.3387611318504424,17.54504303374922,20.001025272709246,3.9414263699906957,0.0
jerk_gt_10mps3,human_synthetic:D17:C3,D17,C3,373,0.5719354279474084,3.257526508767587,17.18385307171506,21.852483774548045,2.482494418991159,0.0
jerk_gt_10mps3,human_synthetic:D17:C4,D17,C4,318,0.7352062764673803,2.985246842659166,20.50091091419716,4.253000279932943,3.7535661513125156,0.0
jerk_gt_10mps3,human_synthetic:D18:A2,D18,A2,137,1.0353732918535001,2.567690091666675,14.663458007930794,14.810796406179467,5.168994927684167,0.0
jerk_gt_10mps3,human_synthetic:D18:A3,D18,A3,419,0.9947774557923389,3.7060641937938983,20.832048191734795,32.528267799700714,4.985587118981822,0.0
jerk_gt_10mps3,human_synthetic:D18:A4,D18,A4,304,0.8463769086443829,2.3809600970114584,30.540409715216928,21.502214199722243,5.742986617931141,0.0
jerk_gt_10mps3,human_synthetic:D18:A5,D18,A5,560,0.7854551179383068,3.406226085126697,15.434703563195692,14.180242117529428,4.432893972954233,0.0
jerk_gt_10mps3,human_synthetic:D18:A6,D18,A6,131,0.7113879740303884,3.8107801839052526,21.91987639436048,20.160578227516982,2.7378496139365147,0.0
jerk_gt_10mps3,human_synthetic:D18:A7,D18,A7,246,0.8650811073837964,2.399298799224417,10.506340870376645,12.783957781657916,5.293486626201819,0.0
jerk_gt_10mps3,human_synthetic:D18:B2,D18,B2,210,0.9791960538041019,3.7438497098655574,11.165742129853532,6.770685774946136,5.363778171492047,0.0
jerk_gt_10mps3,human_synthetic:D18:B3,D18,B3,182,0.6054047815673058,3.6988158473262573,17.26372183168152,4.423904959993683,4.3100152313245115,0.0
jerk_gt_10mps3,human_synthetic:D18:C1,D18,C1,313,0.9568838465170616,3.280028664202946,14.703795835028126,27.23615929249261,4.7484669893758,0.0
jerk_gt_10mps3,human_synthetic:D18:C2,D18,C2,253,0.8183902391775885,3.304836844368919,16.665948856429026,20.79277497630536,4.0051816754646925,0.0
jerk_gt_10mps3,human_synthetic:D18:C3,D18,C3,373,0.5841881548004242,3.280558887956898,17.175945332515695,20.29823145568865,2.534543842989059,0.0
jerk_gt_10mps3,human_synthetic:D18:C4,D18,C4,318,0.7675048986116625,2.943148425809433,19.66516600688814,3.8649619407433553,3.9121660340621567,0.0
jerk_gt_10mps3,human_synthetic:D19:A2,D19,A2,137,1.0138677988943932,2.4202454431739864,14.055848356068154,15.001785306984608,4.990110414099227,0.0
jerk_gt_10mps3,human_synthetic:D19:A3,D19,A3,419,0.9302286156015196,3.7952593778742885,19.837749805958488,31.04053180090697,4.671309919452423,0.0
jerk_gt_10mps3,human_synthetic:D19:A4,D19,A4,304,0.8470256784563056,2.5135903342471204,29.000493354074678,22.505188170870863,5.7688086717736695,0.0
jerk_gt_10mps3,human_synthetic:D19:A5,D19,A5,560,0.8070565517893215,3.537096054160545,16.038745168940576,14.503916708613762,4.000067432791628,0.0
jerk_gt_10mps3,human_synthetic:D19:A6,D19,A6,131,0.7318077544956424,3.8494117292190495,21.842791914168448,19.68742185189136,2.7799029385071954,0.0
jerk_gt_10mps3,human_synthetic:D19:A7,D19,A7,246,0.8769619187041866,2.3296563919536704,10.128748949284192,12.969263577308281,5.377311399488505,0.0
jerk_gt_10mps3,human_synthetic:D19:B2,D19,B2,210,0.9904537577265523,3.738549881876934,11.699675260090634,6.7736474677060095,5.265441322499537,0.0
jerk_gt_10mps3,human_synthetic:D19:B3,D19,B3,182,0.6485215482822169,3.606116250386818,16.79777782890432,4.781563208022156,4.190835149174452,0.0
jerk_gt_10mps3,human_synthetic:D19:C1,D19,C1,313,1.0101761988860887,3.2696152678957424,15.507643338615818,28.218399103158838,5.012480710793227,0.0
jerk_gt_10mps3,human_synthetic:D19:C2,D19,C2,253,0.806421292428309,3.2701744049453083,16.40206302199654,21.45283805640666,4.14006192843976,0.0
jerk_gt_10mps3,human_synthetic:D19:C3,D19,C3,373,0.5814506825859905,3.2437119658159492,17.029083070075586,20.608553181869677,2.5176082590204505,0.0
jerk_gt_10mps3,human_synthetic:D19:C4,D19,C4,318,0.7685749405287355,2.8159576438569736,20.325567568749705,3.533616613104455,3.916484251985292,0.0
jerk_gt_10mps3,human_synthetic:D20:A2,D20,A2,137,0.9872274554031023,2.421139551414841,15.090838654619368,14.987017431463471,5.364174200116757,0.0
jerk_gt_10mps3,human_synthetic:D20:A3,D20,A3,419,0.9664852680569253,3.793312130694007,20.76169577616203,31.39266537862724,4.8671230172384945,0.0
jerk_gt_10mps3,human_synthetic:D20:A4,D20,A4,304,0.8179617731555185,2.44936117650598,30.525701111894712,22.476715147951314,5.5516156464047235,0.0
jerk_gt_10mps3,human_synthetic:D20:A5,D20,A5,560,0.8071907717854943,3.5379565228905525,16.03960399779765,14.483284831285358,3.995371256650678,0.0
jerk_gt_10mps3,human_synthetic:D20:A6,D20,A6,131,0.7243248260029789,3.787424495675166,21.76515042134384,20.211211535333074,2.8068963934115665,0.0
jerk_gt_10mps3,human_synthetic:D20:A7,D20,A7,246,0.8516256420083226,2.5121345879440016,10.886216187577828,12.568310332480472,5.176835022456839,0.0
jerk_gt_10mps3,human_synthetic:D20:B2,D20,B2,210,0.9937389401149986,3.8161553072197947,11.589533977940908,6.942233888322508,5.275075602622703,0.0
jerk_gt_10mps3,human_synthetic:D20:B3,D20,B3,182,0.5945462543016646,3.832525033052978,17.892912478612352,4.428878111396889,4.432811728748083,0.0
jerk_gt_10mps3,human_synthetic:D20:C1,D20,C1,313,1.0160302610873364,3.126335519846701,15.370428322954426,28.343258755721006,5.054687692667773,0.0
jerk_gt_10mps3,human_synthetic:D20:C2,D20,C2,253,0.8422287703042131,3.3890799560240334,17.19621060078485,21.210002969694187,4.098930898604143,0.0
jerk_gt_10mps3,human_synthetic:D20:C3,D20,C3,373,0.5794181089731208,3.263625865983467,17.15212855849214,20.49326000924323,2.511366080527983,0.0
jerk_gt_10mps3,human_synthetic:D20:C4,D20,C4,318,0.7566593705605817,2.893944373892702,20.00187427971751,3.6485613734781235,3.874780433438964,0.0
speed_recon_gt_3kmh,human_synthetic:D01:A2,D01,A2,137,1.0365545866251282,2.5103156515049125,14.68291328856933,14.472242750893006,5.203722078839416,0.0
speed_recon_gt_3kmh,human_synthetic:D01:A3,D01,A3,419,0.995440941085772,3.5809452834030675,20.863923608976485,32.573045363231806,4.988643568441901,0.0
speed_recon_gt_3kmh,human_synthetic:D01:A4,D01,A4,304,0.8490351292024743,2.3967064883968847,29.280047530910775,21.69993651892916,5.752158434437089,0.0
speed_recon_gt_3kmh,human_synthetic:D01:A5,D01,A5,560,0.8296134326426206,3.596880761616139,16.29074871321944,14.870926308760751,4.109704693952693,0.0
speed_recon_gt_3kmh,human_synthetic:D01:A7,D01,A7,246,0.8881212481153521,2.4186793174831682,9.78660299474486,12.657786004800052,5.324953931613049,0.0
speed_recon_gt_3kmh,human_synthetic:D01:B1,D01,B1,110,1.0009730146482052,0.5834888379362855,2.8123899370282195,7.387101803376121,4.554698574993537,0.0
